date,asin,product_name,category,quantity_on_hand,quantity_sold,quantity_received,list_price,inventory_value_at_cost
2025-03-12,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,26,4,0,54.99,624.0
2025-03-13,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,25,1,0,54.99,600.0
2025-03-14,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,25,0,0,54.99,600.0
2025-03-15,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,22,3,0,54.99,528.0
2025-03-16,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,20,2,0,54.99,480.0
2025-03-17,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,19,1,0,54.99,456.0
2025-03-18,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,18,1,0,54.99,432.0
2025-03-19,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,17,1,0,54.99,408.0
2025-03-20,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,59,3,45,54.99,1416.0
2025-03-21,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,56,3,0,54.99,1344.0
2025-03-22,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,52,4,0,54.99,1248.0
2025-03-23,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,47,5,0,54.99,1128.0
2025-03-24,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,46,1,0,54.99,1104.0
2025-03-25,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,46,0,0,54.99,1104.0
2025-03-26,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,42,4,0,54.99,1008.0
2025-03-27,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,40,2,0,54.99,960.0
2025-03-28,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,38,2,0,54.99,912.0
2025-03-29,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,38,0,0,54.99,912.0
2025-03-30,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,37,1,0,54.99,888.0
2025-03-31,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,35,2,0,54.99,840.0
2025-04-01,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,2,0,54.99,792.0
2025-04-02,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,0,0,54.99,792.0
2025-04-03,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,32,1,0,54.99,768.0
2025-04-04,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,29,3,0,54.99,696.0
2025-04-05,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,25,4,0,54.99,600.0
2025-04-06,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,22,3,0,54.99,528.0
2025-04-07,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,18,4,0,54.99,432.0
2025-04-08,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,15,3,0,54.99,360.0
2025-04-09,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,56,4,45,54.99,1344.0
2025-04-10,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,53,3,0,54.99,1272.0
2025-04-11,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,50,3,0,54.99,1200.0
2025-04-12,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,49,1,0,54.99,1176.0
2025-04-13,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,1,0,54.99,1152.0
2025-04-14,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,47,1,0,54.99,1128.0
2025-04-15,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,45,2,0,54.99,1080.0
2025-04-16,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,43,2,0,54.99,1032.0
2025-04-17,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,41,2,0,54.99,984.0
2025-04-18,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,39,2,0,54.99,936.0
2025-04-19,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,36,3,0,54.99,864.0
2025-04-20,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,3,0,54.99,792.0
2025-04-21,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,31,2,0,54.99,744.0
2025-04-22,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,30,1,0,54.99,720.0
2025-04-23,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,30,0,0,54.99,720.0
2025-04-24,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,27,3,0,54.99,648.0
2025-04-25,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,26,1,0,54.99,624.0
2025-04-26,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,25,1,0,54.99,600.0
2025-04-27,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,22,3,0,54.99,528.0
2025-04-28,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,19,3,0,54.99,456.0
2025-04-29,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,17,2,0,54.99,408.0
2025-04-30,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,59,3,45,54.99,1416.0
2025-05-01,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,58,1,0,54.99,1392.0
2025-05-02,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,56,2,0,54.99,1344.0
2025-05-03,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,54,2,0,54.99,1296.0
2025-05-04,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,50,4,0,54.99,1200.0
2025-05-05,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,2,0,54.99,1152.0
2025-05-06,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,47,1,0,54.99,1128.0
2025-05-07,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,44,3,0,54.99,1056.0
2025-05-08,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,42,2,0,54.99,1008.0
2025-05-09,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,40,2,0,54.99,960.0
2025-05-10,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,37,3,0,54.99,888.0
2025-05-11,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,34,3,0,54.99,816.0
2025-05-12,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,1,0,54.99,792.0
2025-05-13,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,0,0,54.99,792.0
2025-05-14,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,31,2,0,54.99,744.0
2025-05-15,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,30,1,0,54.99,720.0
2025-05-16,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,29,1,0,54.99,696.0
2025-05-17,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,27,2,0,54.99,648.0
2025-05-18,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,25,2,0,54.99,600.0
2025-05-19,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,23,2,0,54.99,552.0
2025-05-20,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,21,2,0,54.99,504.0
2025-05-21,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,19,2,0,54.99,456.0
2025-05-22,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,17,2,0,54.99,408.0
2025-05-23,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,60,2,45,54.99,1440.0
2025-05-24,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,57,3,0,54.99,1368.0
2025-05-25,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,54,3,0,54.99,1296.0
2025-05-26,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,52,2,0,54.99,1248.0
2025-05-27,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,49,3,0,54.99,1176.0
2025-05-28,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,1,0,54.99,1152.0
2025-05-29,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,0,0,54.99,1152.0
2025-05-30,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,46,2,0,54.99,1104.0
2025-05-31,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,42,4,0,54.99,1008.0
2025-06-01,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,40,2,0,54.99,960.0
2025-06-02,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,38,2,0,54.99,912.0
2025-06-03,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,38,0,0,54.99,912.0
2025-06-04,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,37,1,0,54.99,888.0
2025-06-05,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,35,2,0,54.99,840.0
2025-06-06,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,32,3,0,54.99,768.0
2025-06-07,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,30,2,0,54.99,720.0
2025-06-08,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,27,3,0,54.99,648.0
2025-06-09,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,26,1,0,54.99,624.0
2025-06-10,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,25,1,0,54.99,600.0
2025-06-11,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,23,2,0,54.99,552.0
2025-06-12,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,21,2,0,54.99,504.0
2025-06-13,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,19,2,0,54.99,456.0
2025-06-14,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,16,3,0,54.99,384.0
2025-06-15,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,57,4,45,54.99,1368.0
2025-06-16,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,54,3,0,54.99,1296.0
2025-06-17,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,53,1,0,54.99,1272.0
2025-06-18,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,50,3,0,54.99,1200.0
2025-06-19,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,50,0,0,54.99,1200.0
2025-06-20,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,2,0,54.99,1152.0
2025-06-21,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,44,4,0,54.99,1056.0
2025-06-22,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,41,3,0,54.99,984.0
2025-06-23,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,39,2,0,54.99,936.0
2025-06-24,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,35,4,0,54.99,840.0
2025-06-25,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,34,1,0,54.99,816.0
2025-06-26,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,32,2,0,54.99,768.0
2025-06-27,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,30,2,0,54.99,720.0
2025-06-28,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,26,4,0,54.99,624.0
2025-06-29,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,24,2,0,54.99,576.0
2025-06-30,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,22,2,0,54.99,528.0
2025-07-01,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,19,3,0,54.99,456.0
2025-07-02,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,17,2,0,54.99,408.0
2025-07-03,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,61,1,45,54.99,1464.0
2025-07-04,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,60,1,0,54.99,1440.0
2025-07-05,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,59,1,0,54.99,1416.0
2025-07-06,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,56,3,0,54.99,1344.0
2025-07-07,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,53,3,0,54.99,1272.0
2025-07-08,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,52,1,0,54.99,1248.0
2025-07-09,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,52,0,0,54.99,1248.0
2025-07-10,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,51,1,0,54.99,1224.0
2025-07-11,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,49,2,0,54.99,1176.0
2025-07-12,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,1,0,54.99,1152.0
2025-07-13,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,0,0,54.99,1152.0
2025-07-14,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,47,1,0,54.99,1128.0
2025-07-15,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,47,0,0,54.99,1128.0
2025-07-16,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,45,2,0,54.99,1080.0
2025-07-17,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,44,1,0,54.99,1056.0
2025-07-18,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,42,2,0,54.99,1008.0
2025-07-19,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,38,4,0,54.99,912.0
2025-07-20,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,37,1,0,54.99,888.0
2025-07-21,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,37,0,0,54.99,888.0
2025-07-22,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,35,2,0,54.99,840.0
2025-07-23,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,2,0,54.99,792.0
2025-07-24,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,0,0,54.99,792.0
2025-07-25,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,31,2,0,54.99,744.0
2025-07-26,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,29,2,0,54.99,696.0
2025-07-27,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,27,2,0,54.99,648.0
2025-07-28,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,26,1,0,54.99,624.0
2025-07-29,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,22,4,0,54.99,528.0
2025-07-30,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,21,1,0,54.99,504.0
2025-07-31,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,19,2,0,54.99,456.0
2025-08-01,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,18,1,0,54.99,432.0
2025-08-02,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,18,0,0,54.99,432.0
2025-08-03,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,15,3,0,54.99,360.0
2025-08-04,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,60,0,45,54.99,1440.0
2025-08-05,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,57,3,0,54.99,1368.0
2025-08-06,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,57,0,0,54.99,1368.0
2025-08-07,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,57,0,0,54.99,1368.0
2025-08-08,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,56,1,0,54.99,1344.0
2025-08-09,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,52,4,0,54.99,1248.0
2025-08-10,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,50,2,0,54.99,1200.0
2025-08-11,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,49,1,0,54.99,1176.0
2025-08-12,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,1,0,54.99,1152.0
2025-08-13,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,46,2,0,54.99,1104.0
2025-08-14,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,45,1,0,54.99,1080.0
2025-08-15,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,41,4,0,54.99,984.0
2025-08-16,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,41,0,0,54.99,984.0
2025-08-17,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,37,4,0,54.99,888.0
2025-08-18,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,35,2,0,54.99,840.0
2025-08-19,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,34,1,0,54.99,816.0
2025-08-20,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,1,0,54.99,792.0
2025-08-21,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,31,2,0,54.99,744.0
2025-08-22,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,29,2,0,54.99,696.0
2025-08-23,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,25,4,0,54.99,600.0
2025-08-24,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,24,1,0,54.99,576.0
2025-08-25,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,23,1,0,54.99,552.0
2025-08-26,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,18,5,0,54.99,432.0
2025-08-27,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,17,1,0,54.99,408.0
2025-08-28,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,60,2,45,54.99,1440.0
2025-08-29,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,58,2,0,54.99,1392.0
2025-08-30,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,55,3,0,54.99,1320.0
2025-08-31,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,50,5,0,54.99,1200.0
2025-09-01,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,2,0,54.99,1152.0
2025-09-02,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,45,3,0,54.99,1080.0
2025-09-03,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,44,1,0,54.99,1056.0
2025-09-04,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,41,3,0,54.99,984.0
2025-09-05,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,39,2,0,54.99,936.0
2025-09-06,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,36,3,0,54.99,864.0
2025-09-07,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,3,0,54.99,792.0
2025-09-08,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,30,3,0,54.99,720.0
2025-09-09,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,29,1,0,54.99,696.0
2025-09-10,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,28,1,0,54.99,672.0
2025-09-11,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,24,4,0,54.99,576.0
2025-09-12,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,21,3,0,54.99,504.0
2025-09-13,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,18,3,0,54.99,432.0
2025-09-14,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,14,4,0,54.99,336.0
2025-09-15,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,57,2,45,54.99,1368.0
2025-09-16,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,57,0,0,54.99,1368.0
2025-09-17,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,55,2,0,54.99,1320.0
2025-09-18,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,53,2,0,54.99,1272.0
2025-09-19,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,50,3,0,54.99,1200.0
2025-09-20,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,2,0,54.99,1152.0
2025-09-21,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,45,3,0,54.99,1080.0
2025-09-22,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,42,3,0,54.99,1008.0
2025-09-23,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,40,2,0,54.99,960.0
2025-09-24,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,38,2,0,54.99,912.0
2025-09-25,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,35,3,0,54.99,840.0
2025-09-26,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,2,0,54.99,792.0
2025-09-27,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,28,5,0,54.99,672.0
2025-09-28,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,25,3,0,54.99,600.0
2025-09-29,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,23,2,0,54.99,552.0
2025-09-30,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,22,1,0,54.99,528.0
2025-10-01,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,22,0,0,54.99,528.0
2025-10-02,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,20,2,0,54.99,480.0
2025-10-03,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,18,2,0,54.99,432.0
2025-10-04,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,15,3,0,54.99,360.0
2025-10-05,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,57,3,45,54.99,1368.0
2025-10-06,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,57,0,0,54.99,1368.0
2025-10-07,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,55,2,0,54.99,1320.0
2025-10-08,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,55,0,0,54.99,1320.0
2025-10-09,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,53,2,0,54.99,1272.0
2025-10-10,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,52,1,0,54.99,1248.0
2025-10-11,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,49,3,0,54.99,1176.0
2025-10-12,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,46,3,0,54.99,1104.0
2025-10-13,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,45,1,0,54.99,1080.0
2025-10-14,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,43,2,0,54.99,1032.0
2025-10-15,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,40,3,0,54.99,960.0
2025-10-16,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,40,0,0,54.99,960.0
2025-10-17,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,37,3,0,54.99,888.0
